municipio_id	municipio	estado	tempo_habitual_desloc	qtd_pessoas	tempo_medio_minutos					
3305406	Sapucaia	RJ	5	1084	None					
3305406	Sapucaia	RJ	30	3246	None					
3305406	Sapucaia	RJ	60	683	None					
3305406	Sapucaia	RJ	120	139	None					
3305406	Sapucaia	RJ	120+	26	None					
3305406	Sapucaia	RJ	Total	5178	21					
3305505	Saquarema	RJ	5	2961	None					
3305505	Saquarema	RJ	30	13082	None					
3305505	Saquarema	RJ	60	4951	None					
3305505	Saquarema	RJ	120	1133	None					
3305505	Saquarema	RJ	120+	426	None					
3305505	Saquarema	RJ	Total	22553	27					
3305554	Seropédica	RJ	5	2480	None					
3305554	Seropédica	RJ	30	11215	None					
3305554	Seropédica	RJ	60	5604	None					
3305554	Seropédica	RJ	120	3619	None					
3305554	Seropédica	RJ	120+	2170	None					
3305554	Seropédica	RJ	Total	25088	42					
3305604	Silva Jardim	RJ	5	1042	None					
3305604	Silva Jardim	RJ	30	2774	None					
3305604	Silva Jardim	RJ	60	1142	None					
3305604	Silva Jardim	RJ	120	379	None					
3305604	Silva Jardim	RJ	120+	178	None					
3305604	Silva Jardim	RJ	Total	5514	29					
3305703	Sumidouro	RJ	5	1443	None					
3305703	Sumidouro	RJ	30	2675	None					
3305703	Sumidouro	RJ	60	474	None					
3305703	Sumidouro	RJ	120	88	None					
3305703	Sumidouro	RJ	120+	30	None					
3305703	Sumidouro	RJ	Total	4709	18					
3305752	Tanguá	RJ	5	1109	None					
3305752	Tanguá	RJ	30	4464	None					
3305752	Tanguá	RJ	60	2685	None					
3305752	Tanguá	RJ	120	1283	None					
3305752	Tanguá	RJ	120+	301	None					
3305752	Tanguá	RJ	Total	9842	36					
3305802	Teresópolis	RJ	5	6477	None					
3305802	Teresópolis	RJ	30	31151	None					
3305802	Teresópolis	RJ	60	11943	None					
3305802	Teresópolis	RJ	120	2577	None					
3305802	Teresópolis	RJ	120+	804	None					
3305802	Teresópolis	RJ	Total	52952	27					
3305901	Trajano de Moraes	RJ	5	870	None					
3305901	Trajano de Moraes	RJ	30	1878	None					
3305901	Trajano de Moraes	RJ	60	565	None					
3305901	Trajano de Moraes	RJ	120	137	None					
3305901	Trajano de Moraes	RJ	120+	40	None					
3305901	Trajano de Moraes	RJ	Total	3490	23					
3306008	Três Rios	RJ	5	2868	None					
3306008	Três Rios	RJ	30	16180	None					
3306008	Três Rios	RJ	60	3549	None					
3306008	Três Rios	RJ	120	980	None					
3306008	Três Rios	RJ	120+	218	None					
3306008	Três Rios	RJ	Total	23796	24					
3306107	Valença	RJ	5	2965	None					
3306107	Valença	RJ	30	13899	None					
3306107	Valença	RJ	60	4037	None					
3306107	Valença	RJ	120	1047	None					
3306107	Valença	RJ	120+	217	None					
3306107	Valença	RJ	Total	22165	25					
3306156	Varre-Sai	RJ	5	752	None					
3306156	Varre-Sai	RJ	30	2169	None					
3306156	Varre-Sai	RJ	60	417	None					
3306156	Varre-Sai	RJ	120	59	None					
3306156	Varre-Sai	RJ	120+	17	None					
3306156	Varre-Sai	RJ	Total	3414	20					
3306206	Vassouras	RJ	5	1524	None					
3306206	Vassouras	RJ	30	6978	None					
3306206	Vassouras	RJ	60	2379	None					
3306206	Vassouras	RJ	120	417	None					
3306206	Vassouras	RJ	120+	164	None					
3306206	Vassouras	RJ	Total	11462	26					
3306305	Volta Redonda	RJ	5	7031	None					
3306305	Volta Redonda	RJ	30	49884	None					
3306305	Volta Redonda	RJ	60	27046	None					
3306305	Volta Redonda	RJ	120	4952	None					
3306305	Volta Redonda	RJ	120+	1142	None					
3306305	Volta Redonda	RJ	Total	90054	30					
2400109	Acari	RN	5	1484	None					
2400109	Acari	RN	30	1365	None					
2400109	Acari	RN	60	122	None					
2400109	Acari	RN	120	6	None					
2400109	Acari	RN	120+	10	None					
2400109	Acari	RN	Total	2987	12					
2400208	Açu	RN	5	3106	None					
2400208	Açu	RN	30	10074	None					
2400208	Açu	RN	60	1671	None					
2400208	Açu	RN	120	425	None					
2400208	Açu	RN	120+	167	None					
2400208	Açu	RN	Total	15442	21					
2400307	Afonso Bezerra	RN	5	485	None					
2400307	Afonso Bezerra	RN	30	1453	None					
2400307	Afonso Bezerra	RN	60	264	None					
2400307	Afonso Bezerra	RN	120	62	None					
2400307	Afonso Bezerra	RN	120+	0	None					
2400307	Afonso Bezerra	RN	Total	2263	20					
2400406	Água Nova	RN	5	363	None					
2400406	Água Nova	RN	30	396	None					
2400406	Água Nova	RN	60	86	None					
2400406	Água Nova	RN	120	0	None					
2400406	Água Nova	RN	120+	0	None					
2400406	Água Nova	RN	Total	845	14					
2400505	Alexandria	RN	5	986	None					
2400505	Alexandria	RN	30	1946	None					
2400505	Alexandria	RN	60	313	None					
2400505	Alexandria	RN	120	68	None					
2400505	Alexandria	RN	120+	17	None					
2400505	Alexandria	RN	Total	3330	18					
2400604	Almino Afonso	RN	5	491	None					
2400604	Almino Afonso	RN	30	710	None					
2400604	Almino Afonso	RN	60	121	None					
2400604	Almino Afonso	RN	120	18	None					
2400604	Almino Afonso	RN	120+	9	None					
2400604	Almino Afonso	RN	Total	1349	16					
2400703	Alto do Rodrigues	RN	5	1052	None					
2400703	Alto do Rodrigues	RN	30	2065	None					
2400703	Alto do Rodrigues	RN	60	343	None					
2400703	Alto do Rodrigues	RN	120	131	None					
2400703	Alto do Rodrigues	RN	120+	5	None					
2400703	Alto do Rodrigues	RN	Total	3596	19					
2400802	Angicos	RN	5	883	None					
2400802	Angicos	RN	30	1058	None					
2400802	Angicos	RN	60	235	None					
2400802	Angicos	RN	120	78	None					
2400802	Angicos	RN	120+	25	None					
2400802	Angicos	RN	Total	2279	18					
2400901	Antônio Martins	RN	5	601	None					
2400901	Antônio Martins	RN	30	872	None					
2400901	Antônio Martins	RN	60	127	None					
2400901	Antônio Martins	RN	120	31	None					
2400901	Antônio Martins	RN	120+	0	None					
2400901	Antônio Martins	RN	Total	1632	16					
2401008	Apodi	RN	5	1981	None					
2401008	Apodi	RN	30	5674	None					
2401008	Apodi	RN	60	867	None					
2401008	Apodi	RN	120	195	None					
2401008	Apodi	RN	120+	62	None					
2401008	Apodi	RN	Total	8778	19					
2401107	Areia Branca	RN	5	1339	None					
2401107	Areia Branca	RN	30	3759	None					
2401107	Areia Branca	RN	60	457	None					
2401107	Areia Branca	RN	120	144	None					
2401107	Areia Branca	RN	120+	65	None					
2401107	Areia Branca	RN	Total	5764	19					
2401206	Arês	RN	5	939	None					
2401206	Arês	RN	30	1679	None					
2401206	Arês	RN	60	374	None					
2401206	Arês	RN	120	222	None					
2401206	Arês	RN	120+	9	None					
2401206	Arês	RN	Total	3223	22					
2401305	Augusto Severo	RN	5	637	None					
2401305	Augusto Severo	RN	30	1336	None					
2401305	Augusto Severo	RN	60	276	None					
2401305	Augusto Severo	RN	120	112	None					
2401305	Augusto Severo	RN	120+	5	None					
2401305	Augusto Severo	RN	Total	2366	21					
2401404	Baía Formosa	RN	5	627	None					
2401404	Baía Formosa	RN	30	1538	None					
2401404	Baía Formosa	RN	60	88	None					
2401404	Baía Formosa	RN	120	35	None					
2401404	Baía Formosa	RN	120+	14	None					
2401404	Baía Formosa	RN	Total	2303	17					
2401453	Baraúna	RN	5	1367	None					
2401453	Baraúna	RN	30	3301	None					
2401453	Baraúna	RN	60	931	None					
2401453	Baraúna	RN	120	138	None					
2401453	Baraúna	RN	120+	46	None					
2401453	Baraúna	RN	Total	5784	21					
2401203	Barcelona	RN	5	369	None					
2401203	Barcelona	RN	30	442	None					
2401203	Barcelona	RN	60	143	None					
2401203	Barcelona	RN	120	25	None					
2401203	Barcelona	RN	120+	7	None					
2401203	Barcelona	RN	Total	985	19					
2401602	Bento Fernandes	RN	5	236	None					
2401602	Bento Fernandes	RN	30	568	None					
2401602	Bento Fernandes	RN	60	113	None					
2401602	Bento Fernandes	RN	120	26	None					
2401602	Bento Fernandes	RN	120+	20	None					
2401602	Bento Fernandes	RN	Total	963	21					
2401651	Bodó	RN	5	213	None					
2401651	Bodó	RN	30	441	None					
2401651	Bodó	RN	60	123	None					
2401651	Bodó	RN	120	36	None					
2401651	Bodó	RN	120+	9	None					
2401651	Bodó	RN	Total	822	22					
2401701	Bom Jesus	RN	5	664	None					
2401701	Bom Jesus	RN	30	1219	None					
2401701	Bom Jesus	RN	60	360	None					
2401701	Bom Jesus	RN	120	86	None					
2401701	Bom Jesus	RN	120+	8	None					
2401701	Bom Jesus	RN	Total	2337	21					
2401800	Brejinho	RN	5	680	None					
2401800	Brejinho	RN	30	1524	None					
2401800	Brejinho	RN	60	339	None					
2401800	Brejinho	RN	120	122	None					
2401800	Brejinho	RN	120+	5	None					
2401800	Brejinho	RN	Total	2670	21					
2401859	Caiçara do Norte	RN	5	414	None					
2401859	Caiçara do Norte	RN	30	589	None					
2401859	Caiçara do Norte	RN	60	112	None					
2401859	Caiçara do Norte	RN	120	64	None					
2401859	Caiçara do Norte	RN	120+	180	None					
2401859	Caiçara do Norte	RN	Total	1358	32					
2401909	Caiçara do Rio do Vento	RN	5	330	None					
2401909	Caiçara do Rio do Vento	RN	30	332	None					
2401909	Caiçara do Rio do Vento	RN	60	51	None					
2401909	Caiçara do Rio do Vento	RN	120	7	None					
2401909	Caiçara do Rio do Vento	RN	120+	9	None					
2401909	Caiçara do Rio do Vento	RN	Total	729	15					
2402006	Caicó	RN	5	4580	None					
2402006	Caicó	RN	30	14022	None					
2402006	Caicó	RN	60	1231	None					
2402006	Caicó	RN	120	149	None					
2402006	Caicó	RN	120+	179	None					
2402006	Caicó	RN	Total	20161	18					
2402105	Campo Redondo	RN	5	380	None					
2402105	Campo Redondo	RN	30	1037	None					
2402105	Campo Redondo	RN	60	256	None					
2402105	Campo Redondo	RN	120	38	None					
2402105	Campo Redondo	RN	120+	13	None					
2402105	Campo Redondo	RN	Total	1723	21					
2402204	Canguaretama	RN	5	1556	None					
2402204	Canguaretama	RN	30	3572	None					
2402204	Canguaretama	RN	60	1426	None					
2402204	Canguaretama	RN	120	400	None					
2402204	Canguaretama	RN	120+	9	None					
2402204	Canguaretama	RN	Total	6963	24					
2402303	Caraúbas	RN	5	1217	None					
2402303	Caraúbas	RN	30	3001	None					
2402303	Caraúbas	RN	60	316	None					
2402303	Caraúbas	RN	120	74	None					
2402303	Caraúbas	RN	120+	59	None					
2402303	Caraúbas	RN	Total	4666	18					
2402402	Carnaúba dos Dantas	RN	5	1002	None					
2402402	Carnaúba dos Dantas	RN	30	1539	None					
2402402	Carnaúba dos Dantas	RN	60	144	None					
2402402	Carnaúba dos Dantas	RN	120	31	None					
2402402	Carnaúba dos Dantas	RN	120+	6	None					
2402402	Carnaúba dos Dantas	RN	Total	2722	15					
2402501	Carnaubais	RN	5	677	None					
2402501	Carnaubais	RN	30	1367	None					
2402501	Carnaubais	RN	60	344	None					
2402501	Carnaubais	RN	120	113	None					
2402501	Carnaubais	RN	120+	25	None					
2402501	Carnaubais	RN	Total	2527	22					
2402600	Ceará-Mirim	RN	5	2151	None					
2402600	Ceará-Mirim	RN	30	8405	None					
2402600	Ceará-Mirim	RN	60	3761	None					
2402600	Ceará-Mirim	RN	120	1388	None					
2402600	Ceará-Mirim	RN	120+	91	None					
2402600	Ceará-Mirim	RN	Total	15797	29					
2402709	Cerro Corá	RN	5	785	None					
2402709	Cerro Corá	RN	30	1566	None					
2402709	Cerro Corá	RN	60	288	None					
2402709	Cerro Corá	RN	120	73	None					
2402709	Cerro Corá	RN	120+	36	None					
2402709	Cerro Corá	RN	Total	2747	20					
2402808	Coronel Ezequiel	RN	5	442	None					
2402808	Coronel Ezequiel	RN	30	740	None					
2402808	Coronel Ezequiel	RN	60	83	None					
2402808	Coronel Ezequiel	RN	120	3	None					
2402808	Coronel Ezequiel	RN	120+	0	None					
2402808	Coronel Ezequiel	RN	Total	1267	15					
2402907	Coronel João Pessoa	RN	5	409	None					
2402907	Coronel João Pessoa	RN	30	815	None					
2402907	Coronel João Pessoa	RN	60	152	None					
2402907	Coronel João Pessoa	RN	120	44	None					
2402907	Coronel João Pessoa	RN	120+	6	None					
2402907	Coronel João Pessoa	RN	Total	1425	19					
2403004	Cruzeta	RN	5	972	None					
2403004	Cruzeta	RN	30	1424	None					
2403004	Cruzeta	RN	60	120	None					
2403004	Cruzeta	RN	120	19	None					
2403004	Cruzeta	RN	120+	0	None					
2403004	Cruzeta	RN	Total	2565	14					
2403103	Currais Novos	RN	5	3036	None					
2403103	Currais Novos	RN	30	7067	None					
2403103	Currais Novos	RN	60	1200	None					
2403103	Currais Novos	RN	120	160	None					
2403103	Currais Novos	RN	120+	11	None					
2403103	Currais Novos	RN	Total	11474	18					
2403202	Doutor Severiano	RN	5	393	None					
2403202	Doutor Severiano	RN	30	1388	None					
2403202	Doutor Severiano	RN	60	138	None					
2403202	Doutor Severiano	RN	120	18	None					
2403202	Doutor Severiano	RN	120+	3	None					
2403202	Doutor Severiano	RN	Total	1940	18					
2403301	Encanto	RN	5	440	None					
2403301	Encanto	RN	30	980	None					
2403301	Encanto	RN	60	119	None					
2403301	Encanto	RN	120	20	None					
2403301	Encanto	RN	120+	3	None					
2403301	Encanto	RN	Total	1562	17					
2403400	Equador	RN	5	423	None					
2403400	Equador	RN	30	930	None					
2403400	Equador	RN	60	266	None					
2403400	Equador	RN	120	89	None					
2403400	Equador	RN	120+	0	None					
2403400	Equador	RN	Total	1709	22					
2403509	Espírito Santo	RN	5	507	None					
2403509	Espírito Santo	RN	30	740	None					
2403509	Espírito Santo	RN	60	332	None					
2403509	Espírito Santo	RN	120	229	None					
2403509	Espírito Santo	RN	120+	10	None					
2403509	Espírito Santo	RN	Total	1818	28					
2403608	Extremoz	RN	5	973	None					
2403608	Extremoz	RN	30	2925	None					
2403608	Extremoz	RN	60	1754	None					
2403608	Extremoz	RN	120	596	None					
2403608	Extremoz	RN	120+	105	None					
2403608	Extremoz	RN	Total	6353	32					
2403707	Felipe Guerra	RN	5	478	None					
2403707	Felipe Guerra	RN	30	877	None					
2403707	Felipe Guerra	RN	60	77	None					
2403707	Felipe Guerra	RN	120	11	None					
2403707	Felipe Guerra	RN	120+	3	None					
2403707	Felipe Guerra	RN	Total	1446	15					
2403756	Fernando Pedroza	RN	5	188	None					
2403756	Fernando Pedroza	RN	30	196	None					
2403756	Fernando Pedroza	RN	60	5	None					
2403756	Fernando Pedroza	RN	120	20	None					
2403756	Fernando Pedroza	RN	120+	9	None					
2403756	Fernando Pedroza	RN	Total	417	17					
2403806	Florânia	RN	5	967	None					
2403806	Florânia	RN	30	1359	None					
2403806	Florânia	RN	60	174	None					
2403806	Florânia	RN	120	35	None					
2403806	Florânia	RN	120+	28	None					
2403806	Florânia	RN	Total	2563	16					
2403905	Francisco Dantas	RN	5	160	None					
2403905	Francisco Dantas	RN	30	461	None					
2403905	Francisco Dantas	RN	60	70	None					
2403905	Francisco Dantas	RN	120	8	None					
2403905	Francisco Dantas	RN	120+	2	None					
2403905	Francisco Dantas	RN	Total	701	18					
2404002	Frutuoso Gomes	RN	5	502	None					
2404002	Frutuoso Gomes	RN	30	660	None					
2404002	Frutuoso Gomes	RN	60	35	None					
2404002	Frutuoso Gomes	RN	120	24	None					
2404002	Frutuoso Gomes	RN	120+	7	None					
2404002	Frutuoso Gomes	RN	Total	1229	14					
2404101	Galinhos	RN	5	239	None					
2404101	Galinhos	RN	30	318	None					
2404101	Galinhos	RN	60	72	None					
2404101	Galinhos	RN	120	22	None					
2404101	Galinhos	RN	120+	30	None					
2404101	Galinhos	RN	Total	681	22					
2404200	Goianinha	RN	5	952	None					
2404200	Goianinha	RN	30	3421	None					
2404200	Goianinha	RN	60	907	None					
2404200	Goianinha	RN	120	169	None					
2404200	Goianinha	RN	120+	24	None					
2404200	Goianinha	RN	Total	5472	22					
2404309	Governador Dix-Sept Rosado	RN	5	789	None					
2404309	Governador Dix-Sept Rosado	RN	30	1231	None					
2404309	Governador Dix-Sept Rosado	RN	60	288	None					
2404309	Governador Dix-Sept Rosado	RN	120	38	None					
2404309	Governador Dix-Sept Rosado	RN	120+	17	None					
2404309	Governador Dix-Sept Rosado	RN	Total	2363	18					
2404408	Grossos	RN	5	724	None					
2404408	Grossos	RN	30	1642	None					
2404408	Grossos	RN	60	258	None					
2404408	Grossos	RN	120	71	None					
2404408	Grossos	RN	120+	13	None					
2404408	Grossos	RN	Total	2709	19					
2404507	Guamaré	RN	5	1015	None					
2404507	Guamaré	RN	30	2168	None					
2404507	Guamaré	RN	60	149	None					
2404507	Guamaré	RN	120	33	None					
2404507	Guamaré	RN	120+	16	None					
2404507	Guamaré	RN	Total	3382	16					
2404606	Ielmo Marinho	RN	5	435	None					
2404606	Ielmo Marinho	RN	30	1206	None					
2404606	Ielmo Marinho	RN	60	483	None					
2404606	Ielmo Marinho	RN	120	156	None					
2404606	Ielmo Marinho	RN	120+	21	None					
2404606	Ielmo Marinho	RN	Total	2601	27					
2404705	Ipanguaçu	RN	5	777	None					
2404705	Ipanguaçu	RN	30	2188	None					
2404705	Ipanguaçu	RN	60	509	None					
2404705	Ipanguaçu	RN	120	68	None					
2404705	Ipanguaçu	RN	120+	14	None					
2404705	Ipanguaçu	RN	Total	3557	20					
2404804	Ipueira	RN	5	402	None					
2404804	Ipueira	RN	30	238	None					
2404804	Ipueira	RN	60	24	None					
2404804	Ipueira	RN	120	8	None					
2404804	Ipueira	RN	120+	2	None					
2404804	Ipueira	RN	Total	674	11					
2404853	Itajá	RN	5	472	None					
2404853	Itajá	RN	30	1346	None					
2404853	Itajá	RN	60	141	None					
2404853	Itajá	RN	120	20	None					
2404853	Itajá	RN	120+	3	None					
2404853	Itajá	RN	Total	1982	17					
2404903	Itaú	RN	5	732	None					
2404903	Itaú	RN	30	716	None					
2404903	Itaú	RN	60	91	None					
2404903	Itaú	RN	120	15	None					
2404903	Itaú	RN	120+	14	None					
2404903	Itaú	RN	Total	1568	14					
2405009	Jaçanã	RN	5	613	None					
2405009	Jaçanã	RN	30	1064	None					
2405009	Jaçanã	RN	60	217	None					
2405009	Jaçanã	RN	120	34	None					
2405009	Jaçanã	RN	120+	6	None					
2405009	Jaçanã	RN	Total	1933	18					
2405108	Jandaíra	RN	5	532	None					
2405108	Jandaíra	RN	30	625	None					
2405108	Jandaíra	RN	60	207	None					
2405108	Jandaíra	RN	120	31	None					
2405108	Jandaíra	RN	120+	17	None					
2405108	Jandaíra	RN	Total	1412	19					
2405207	Janduís	RN	5	385	None					
2405207	Janduís	RN	30	541	None					
2405207	Janduís	RN	60	89	None					
2405207	Janduís	RN	120	30	None					
2405207	Janduís	RN	120+	6	None					
2405207	Janduís	RN	Total	1052	17					
2405306	Januário Cicco	RN	5	399	None					
2405306	Januário Cicco	RN	30	1334	None					
2405306	Januário Cicco	RN	60	165	None					
2405306	Januário Cicco	RN	120	39	None					
2405306	Januário Cicco	RN	120+	4	None					
2405306	Januário Cicco	RN	Total	1941	19					
2405405	Japi	RN	5	428	None					
2405405	Japi	RN	30	718	None					
2405405	Japi	RN	60	101	None					
2405405	Japi	RN	120	61	None					
2405405	Japi	RN	120+	5	None					
2405405	Japi	RN	Total	1312	19					
2405504	Jardim de Angicos	RN	5	134	None					
2405504	Jardim de Angicos	RN	30	301	None					
2405504	Jardim de Angicos	RN	60	18	None					
2405504	Jardim de Angicos	RN	120	20	None					
2405504	Jardim de Angicos	RN	120+	5	None					
2405504	Jardim de Angicos	RN	Total	478	19					
2405603	Jardim de Piranhas	RN	5	965	None					
2405603	Jardim de Piranhas	RN	30	2179	None					
2405603	Jardim de Piranhas	RN	60	196	None					
2405603	Jardim de Piranhas	RN	120	50	None					
2405603	Jardim de Piranhas	RN	120+	3	None					
2405603	Jardim de Piranhas	RN	Total	3394	16					
2405702	Jardim do Seridó	RN	5	1175	None					
2405702	Jardim do Seridó	RN	30	2206	None					
2405702	Jardim do Seridó	RN	60	227	None					
2405702	Jardim do Seridó	RN	120	51	None					
2405702	Jardim do Seridó	RN	120+	33	None					
2405702	Jardim do Seridó	RN	Total	3693	17					
2405801	João Câmara	RN	5	1799	None					
2405801	João Câmara	RN	30	4082	None					
2405801	João Câmara	RN	60	686	None					
2405801	João Câmara	RN	120	374	None					
2405801	João Câmara	RN	120+	52	None					
2405801	João Câmara	RN	Total	6993	21					
2405900	João Dias	RN	5	157	None					
2405900	João Dias	RN	30	113	None					
2405900	João Dias	RN	60	13	None					
2405900	João Dias	RN	120	6	None					
2405900	João Dias	RN	120+	0	None					
2405900	João Dias	RN	Total	289	12					
2406007	José da Penha	RN	5	462	None					
2406007	José da Penha	RN	30	840	None					
2406007	José da Penha	RN	60	91	None					
2406007	José da Penha	RN	120	15	None					
2406007	José da Penha	RN	120+	11	None					
2406007	José da Penha	RN	Total	1418	16					
2406106	Jucurutu	RN	5	1208	None					
2406106	Jucurutu	RN	30	2522	None					
2406106	Jucurutu	RN	60	342	None					
2406106	Jucurutu	RN	120	73	None					
2406106	Jucurutu	RN	120+	62	None					
2406106	Jucurutu	RN	Total	4507	18					
2406155	Jundiá	RN	5	214	None					
2406155	Jundiá	RN	30	575	None					
2406155	Jundiá	RN	60	75	None					
2406155	Jundiá	RN	120	18	None					
2406155	Jundiá	RN	120+	20	None					
2406155	Jundiá	RN	Total	901	20					
2406205	Lagoa d'Anta	RN	5	608	None					
2406205	Lagoa d'Anta	RN	30	1060	None					
2406205	Lagoa d'Anta	RN	60	143	None					
2406205	Lagoa d'Anta	RN	120	50	None					
2406205	Lagoa d'Anta	RN	120+	3	None					
2406205	Lagoa d'Anta	RN	Total	1864	17					
2406304	Lagoa de Pedras	RN	5	403	None					
2406304	Lagoa de Pedras	RN	30	920	None					
2406304	Lagoa de Pedras	RN	60	155	None					
